"No.","Time","Source","Destination","Protocol","Length","Info"
"228","117.408819","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"229","118.410007","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa52d, seq=1452/44037, ttl=64 (no response found!)"
"230","118.417940","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"231","118.520562","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"232","119.419543","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa62d, seq=1453/44293, ttl=64 (no response found!)"
"233","119.429328","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"234","120.431390","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa72d, seq=1454/44549, ttl=64 (no response found!)"
"235","120.439705","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"236","121.440351","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa82d, seq=1455/44805, ttl=64 (no response found!)"
"237","121.447608","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"238","122.449209","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xa92d, seq=1456/45061, ttl=64 (no response found!)"
"239","122.457571","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"240","123.459228","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xaa2d, seq=1457/45317, ttl=64 (no response found!)"
"241","123.469903","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"242","124.470548","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xab2d, seq=1458/45573, ttl=64 (no response found!)"
"243","124.480019","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"244","125.480671","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xac2d, seq=1459/45829, ttl=64 (no response found!)"
"245","125.490087","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"246","126.489317","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"247","126.490729","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xad2d, seq=1460/46085, ttl=64 (no response found!)"
"248","126.499502","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"249","127.501733","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xae2d, seq=1461/46341, ttl=64 (no response found!)"
"250","127.509324","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"251","128.045890","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"252","128.511214","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xaf2d, seq=1462/46597, ttl=64 (no response found!)"
"253","128.521167","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"254","129.521714","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb02d, seq=1463/46853, ttl=64 (no response found!)"
"255","129.529941","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"256","130.532140","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb12d, seq=1464/47109, ttl=64 (no response found!)"
"257","130.540395","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"258","131.542059","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb22d, seq=1465/47365, ttl=64 (no response found!)"
"259","131.550335","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"260","132.552121","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb32d, seq=1466/47621, ttl=64 (no response found!)"
"261","132.558884","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"262","133.564354","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb42d, seq=1467/47877, ttl=64 (no response found!)"
"263","133.580270","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"264","134.586307","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb52d, seq=1468/48133, ttl=64 (no response found!)"
"265","134.601244","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"266","135.617257","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb62d, seq=1469/48389, ttl=64 (no response found!)"
"267","135.633011","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"268","136.506685","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"269","136.635904","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb72d, seq=1470/48645, ttl=64 (no response found!)"
"270","136.651777","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"271","137.409443","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"272","137.658037","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb82d, seq=1471/48901, ttl=64 (no response found!)"
"273","137.673263","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"274","138.689440","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xb92d, seq=1472/49157, ttl=64 (no response found!)"
"275","138.700523","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"276","139.701424","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xba2d, seq=1473/49413, ttl=64 (no response found!)"
"277","139.712383","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"278","140.712926","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbb2d, seq=1474/49669, ttl=64 (no response found!)"
"279","140.716692","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"280","141.717822","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbc2d, seq=1475/49925, ttl=64 (no response found!)"
"281","141.723272","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"282","142.724630","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbd2d, seq=1476/50181, ttl=64 (no response found!)"
"283","142.735169","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"284","143.735967","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbe2d, seq=1477/50437, ttl=64 (no response found!)"
"285","143.746466","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"286","144.747774","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xbf2d, seq=1478/50693, ttl=64 (no response found!)"
"287","144.757781","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"288","145.759055","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc02d, seq=1479/50949, ttl=64 (no response found!)"
"289","145.760765","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"290","146.490968","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"291","146.762742","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc12d, seq=1480/51205, ttl=64 (reply in 292)"
"292","146.830426","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc12d, seq=1480/51205, ttl=60 (request in 291)"
"293","147.078808","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"294","147.831108","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc22d, seq=1481/51461, ttl=64 (reply in 295)"
"295","147.892657","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc22d, seq=1481/51461, ttl=60 (request in 294)"
"296","148.894269","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc32d, seq=1482/51717, ttl=64 (reply in 297)"
"297","148.962202","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc32d, seq=1482/51717, ttl=60 (request in 296)"
"298","149.962859","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc42d, seq=1483/51973, ttl=64 (reply in 299)"
"299","150.004749","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc42d, seq=1483/51973, ttl=60 (request in 298)"
"300","150.600935","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"301","151.005454","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc52d, seq=1484/52229, ttl=64 (no response found!)"
"302","153.007128","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc72d, seq=1485/52485, ttl=64 (reply in 303)"
"303","153.063655","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc72d, seq=1485/52485, ttl=60 (request in 302)"
"304","154.064147","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc82d, seq=1486/52741, ttl=64 (reply in 305)"
"305","154.145891","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc82d, seq=1486/52741, ttl=60 (request in 304)"
"306","155.147128","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xc92d, seq=1487/52997, ttl=64 (reply in 307)"
"307","155.215042","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xc92d, seq=1487/52997, ttl=60 (request in 306)"
"308","156.133262","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"309","156.216140","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xca2d, seq=1488/53253, ttl=64 (no response found!)"
"310","156.484517","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"311","158.217039","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xcc2d, seq=1489/53509, ttl=64 (reply in 312)"
"312","158.291651","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xcc2d, seq=1489/53509, ttl=60 (request in 311)"
"313","159.293659","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xce2d, seq=1490/53765, ttl=64 (reply in 314)"
"314","159.352567","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xce2d, seq=1490/53765, ttl=60 (request in 313)"
"315","160.353941","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xcf2d, seq=1491/54021, ttl=64 (reply in 316)"
"316","160.407990","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xcf2d, seq=1491/54021, ttl=60 (request in 315)"
"317","161.409170","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd02d, seq=1492/54277, ttl=64 (reply in 318)"
"318","161.468320","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd02d, seq=1492/54277, ttl=60 (request in 317)"
"319","162.468931","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd12d, seq=1493/54533, ttl=64 (reply in 320)"
"320","162.527232","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd12d, seq=1493/54533, ttl=60 (request in 319)"
"321","163.528775","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd22d, seq=1494/54789, ttl=64 (reply in 322)"
"322","163.596783","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd22d, seq=1494/54789, ttl=60 (request in 321)"
"323","164.597927","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd32d, seq=1495/55045, ttl=64 (reply in 324)"
"324","164.640129","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd32d, seq=1495/55045, ttl=60 (request in 323)"
"325","165.641397","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd42d, seq=1496/55301, ttl=64 (no response found!)"
"326","166.001422","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"327","166.510114","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"328","167.642409","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd62d, seq=1497/55557, ttl=64 (reply in 329)"
"329","167.698193","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd62d, seq=1497/55557, ttl=60 (request in 328)"
"330","168.699612","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd72d, seq=1498/55813, ttl=64 (reply in 331)"
"331","168.770994","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xd72d, seq=1498/55813, ttl=60 (request in 330)"
"332","169.772331","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xd82d, seq=1499/56069, ttl=64 (no response found!)"
"333","171.773158","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xda2d, seq=1500/56325, ttl=64 (no response found!)"
"334","171.774158","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"335","172.775063","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdb2d, seq=1501/56581, ttl=64 (no response found!)"
"336","172.784971","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"337","173.785958","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdc2d, seq=1502/56837, ttl=64 (no response found!)"
"338","173.796554","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"339","174.798642","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdd2d, seq=1503/57093, ttl=64 (no response found!)"
"340","174.806751","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"341","175.412399","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"342","175.808901","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xde2d, seq=1504/57349, ttl=64 (no response found!)"
"343","175.812680","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"344","176.505821","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"345","176.813891","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdf2d, seq=1505/57605, ttl=64 (no response found!)"
"346","176.815942","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"347","177.816473","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe02d, seq=1506/57861, ttl=64 (no response found!)"
"348","177.826338","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"349","178.826869","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe12d, seq=1507/58117, ttl=64 (no response found!)"
"350","178.837486","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"351","179.838825","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe22d, seq=1508/58373, ttl=64 (no response found!)"
"352","179.845923","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"353","180.847069","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe32d, seq=1509/58629, ttl=64 (reply in 354)"
"354","180.916102","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe32d, seq=1509/58629, ttl=60 (request in 353)"
"355","181.916960","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe42d, seq=1510/58885, ttl=64 (reply in 356)"
"356","181.988209","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe42d, seq=1510/58885, ttl=60 (request in 355)"
"357","182.990116","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe52d, seq=1511/59141, ttl=64 (reply in 358)"
"358","183.052431","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe52d, seq=1511/59141, ttl=60 (request in 357)"
"359","184.053106","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe62d, seq=1512/59397, ttl=64 (no response found!)"
"360","185.157660","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"361","186.054009","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe82d, seq=1513/59653, ttl=64 (reply in 362)"
"362","186.105107","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe82d, seq=1513/59653, ttl=60 (request in 361)"
"363","186.495374","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"364","187.106534","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe92d, seq=1514/59909, ttl=64 (reply in 365)"
"365","187.158128","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe92d, seq=1514/59909, ttl=60 (request in 364)"
"366","188.159789","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xea2d, seq=1515/60165, ttl=64 (reply in 367)"
"367","188.240848","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xea2d, seq=1515/60165, ttl=60 (request in 366)"
"368","189.243022","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xeb2d, seq=1516/60421, ttl=64 (no response found!)"
"369","191.243652","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xed2d, seq=1517/60677, ttl=64 (no response found!)"
"370","191.253489","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"371","192.254549","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xee2d, seq=1518/60933, ttl=64 (no response found!)"
"372","192.263277","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"373","193.264366","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xef2d, seq=1519/61189, ttl=64 (no response found!)"
"374","193.265353","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"375","194.265605","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf02d, seq=1520/61445, ttl=64 (no response found!)"
"376","194.272766","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"377","194.272791","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"378","195.274411","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf12d, seq=1521/61701, ttl=64 (no response found!)"
"379","195.276909","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"380","196.279159","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf22d, seq=1522/61957, ttl=64 (no response found!)"
"381","196.289523","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"382","196.496480","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"383","197.291469","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf42d, seq=1523/62213, ttl=64 (no response found!)"
"384","197.293513","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"385","198.294237","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf52d, seq=1524/62469, ttl=64 (no response found!)"
"386","198.302773","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"387","199.304861","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf62d, seq=1525/62725, ttl=64 (no response found!)"
"388","199.315112","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"389","200.316329","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf72d, seq=1526/62981, ttl=64 (no response found!)"
"390","200.347028","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"391","201.348590","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf82d, seq=1527/63237, ttl=64 (no response found!)"
"392","201.359856","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"393","202.361799","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf92d, seq=1528/63493, ttl=64 (no response found!)"
"394","202.390002","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"395","203.391795","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xfa2d, seq=1529/63749, ttl=64 (no response found!)"
"396","203.412410","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"397","203.762150","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"398","204.414357","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xfb2d, seq=1530/64005, ttl=64 (no response found!)"
"399","206.415612","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xfd2d, seq=1531/64261, ttl=64 (reply in 400)"
"400","206.465516","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xfd2d, seq=1531/64261, ttl=60 (request in 399)"
"401","206.506815","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"402","207.467055","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xfe2d, seq=1532/64517, ttl=64 (reply in 403)"
"403","207.528188","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xfe2d, seq=1532/64517, ttl=60 (request in 402)"
"404","208.529873","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xff2d, seq=1533/64773, ttl=64 (no response found!)"
"405","210.530507","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x012e, seq=1534/65029, ttl=64 (no response found!)"
"406","210.538002","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"407","210.610471","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"408","211.538725","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x022e, seq=1535/65285, ttl=64 (no response found!)"
"409","211.548028","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"410","212.549126","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x032e, seq=1536/6, ttl=64 (no response found!)"
"411","212.558195","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"412","213.559245","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x042e, seq=1537/262, ttl=64 (no response found!)"
"413","213.567437","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"414","213.639648","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"415","214.568398","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x052e, seq=1538/518, ttl=64 (no response found!)"
"416","214.577028","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"417","215.577924","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x062e, seq=1539/774, ttl=64 (no response found!)"
"418","215.588458","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"419","216.495502","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"420","216.589519","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x072e, seq=1540/1030, ttl=64 (no response found!)"
"421","216.599399","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"422","217.601560","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x082e, seq=1541/1286, ttl=64 (no response found!)"
"423","217.608090","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"424","218.609445","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x092e, seq=1542/1542, ttl=64 (no response found!)"
"425","218.616396","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"426","219.618196","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0a2e, seq=1543/1798, ttl=64 (no response found!)"
"427","219.626999","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"428","220.627423","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0b2e, seq=1544/2054, ttl=64 (reply in 429)"
"429","220.690451","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0b2e, seq=1544/2054, ttl=60 (request in 428)"
"430","221.692352","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0c2e, seq=1545/2310, ttl=64 (reply in 431)"
"431","221.764117","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0c2e, seq=1545/2310, ttl=60 (request in 430)"
"432","222.765117","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0d2e, seq=1546/2566, ttl=64 (reply in 433)"
"433","222.826787","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0d2e, seq=1546/2566, ttl=60 (request in 432)"
"434","223.466327","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"435","223.538461","ca:01:38:f4:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"436","223.827932","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0e2e, seq=1547/2822, ttl=64 (reply in 437)"
"437","223.879483","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0e2e, seq=1547/2822, ttl=60 (request in 436)"
"438","224.881347","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0f2e, seq=1548/3078, ttl=64 (no response found!)"
"439","224.910205","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"440","225.912070","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x102e, seq=1549/3334, ttl=64 (no response found!)"
"441","225.930840","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"442","226.497254","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"443","226.931757","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x112e, seq=1550/3590, ttl=64 (no response found!)"
"444","226.957237","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"445","227.958214","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x122e, seq=1551/3846, ttl=64 (no response found!)"
"446","227.987930","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"447","228.989801","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x132e, seq=1552/4102, ttl=64 (no response found!)"
"448","229.019910","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"449","230.021175","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x142e, seq=1553/4358, ttl=64 (no response found!)"
"450","230.050724","192.168.1.130","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"451","231.051792","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x152e, seq=1554/4614, ttl=64 (no response found!)"
"452","231.061632","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"453","232.063656","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x162e, seq=1555/4870, ttl=64 (no response found!)"
"454","232.072430","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
