1,0.2004570000000001,1
1,0.19189200000000017,1
1,0.19762900000000005,1
1,0.1970950000000009,1
1,0.20582300000000053,1
1,0.19462500000000027,1
1,0.18798600000000043,1
1,0.25088000000000044,1
1,0.19899000000000022,1
1,0.2000799999999998,1
1,0.2009539999999994,1
1,0.2000300000000017,1
1,0.18870899999999935,1
1,0.20003600000000077,1
1,0.1933170000000004,1
1,0.1947209999999977,1
1,0.1956409999999984,1
1,0.19546300000000016,1
1,0.19615599999999844,1
1,0.20040599999999742,1
1,0.19904900000000225,1
1,0.19719399999999965,1
1,0.1874690000000001,1
1,0.21803300000000547,1
1,0.19703499999999963,1
1,0.21606099999999628,1
1,0.196743000000005,1
1,0.20339899999999744,1
1,0.19669999999999987,1
1,0.18735699999999866,1
1,0.1881959999999978,1
1,0.2150710000000018,1
1,0.22836699999999865,1
1,0.19451600000000013,1
1,0.1860980000000012,1
1,0.19019200000000325,1
1,0.19535499999999928,1
1,0.19336799999999954,1
1,0.19382900000000092,1
1,0.19658300000000395,1
1,0.2021349999999984,1
1,0.20679799999999915,1
1,0.20507299999999873,1
1,0.21267699999999934,1
1,0.19111699999999843,1
1,0.19290300000000116,1
1,0.20234700000000316,1
1,0.19690199999999436,1
1,0.20362800000000192,1
1,0.20326199999999517,1
1,0.20636799999999766,1
1,0.206310000000002,1
1,0.20005699999998683,1
1,0.2630790000000047,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1,0.19210199999999134,1
1,0.197724000000008,1
1,0.1962440000000072,1
1,0.20523699999999678,1
1,0.20599700000001064,1
1,0.20368700000000217,1
1,0.19483099999999354,1
1,0.19406499999999482,1
1,0.20479999999999166,1
1,0.19081800000000726,1
1,0.1918409999999966,1
1,0.19424500000000933,1
1,0.20498299999999858,1
1,0.19550499999999715,1
1,0.2501929999999959,1
1,0.20531799999999123,1
1,0.2454620000000034,1
1,0.1865980000000036,1
1,0.20546500000000378,1
1,0.20015999999999678,1
1,0.1902990000000102,1
1,0.18906300000000442,1
1,0.19510700000000725,1
1,0.19528300000000343,1
1,0.22841900000000237,1
1,0.20557999999999765,1
1,0.2126829999999984,1
1,0.20023499999999217,1
1,0.2017319999999927,1
1,0.2056999999999931,1
1,0.21426499999999749,1
1,0.2040930000000003,1
1,0.19463799999999765,1
1,0.18844199999998068,1
1,0.24722500000001446,1
1,0.2054070000000081,1
1,0.19768300000001204,1
1,0.20873100000000022,1
1,0.2039139999999975,1
1,0.2165159999999844,1
1,0.2102390000000014,1
1,0.21385799999998767,1
1,0.21413499999999885,1
1,0.2163500000000056,1
1,0.19754299999999603,1
1,0.19472999999999274,1
1,0.1938120000000083,1
1,0.1986880000000042,1
1,0.1973509999999976,1
1,0.18731800000000476,1
1,0.1882270000000119,1
1,0.18869799999998804,1
1,0.2054589999999905,1
1,0.19710899999998333,1
1,0.19530000000000314,1
1,0.19569300000000567,1
1,0.2036820000000148,1
1,0.19648100000000568,1
1,0.19265900000002034,1
1,0.19190299999999638,1
1,0.18820800000000304,1
1,0.20433800000000701,1
1,0.19381099999998241,1
1,0.1943159999999864,1
1,0.19689300000001708,1
1,0.1877589999999998,1
1,0.1953269999999918,1
1,0.18885899999997946,1
1,0.2068789999999865,1
1,0.20620099999999297,1
1,0.194626999999997,1
1,0.20509000000001265,1
1,0.1925019999999904,1
1,0.19557499999999095,1
1,0.19301799999999503,1
1,0.21129400000000942,1
1,0.2034620000000018,1
1,0.19359199999999532,1
1,0.2038520000000119,1
1,0.2138530000000003,1
1,0.20403299999998126,1
1,0.20593500000001086,1
1,0.19462599999999952,1
1,0.20195699999999306,1
1,0.19548199999999838,1
1,0.19497599999999693,1
1,0.20470100000000002,1
1,0.208722999999992,1
1,0.21067800000000148,1
1,0.2034919999999829,1
1,0.20372399999999402,1
1,0.20241400000000453,1
1,0.19501999999999953,1
1,0.1982720000000029,1
1,0.19755000000000678,1
1,0.20544799999998986,1
1,0.19255000000001132,1
1,0.2015400000000227,1
1,0.20149799999998663,1
1,0.21069699999998193,1
1,0.20728299999998967,1
1,0.1885289999999884,1
1,0.19578699999999571,1
1,0.20103399999999283,1
1,0.21654300000000148,1
1,0.20526399999999967,1
1,0.20481399999999894,1
1,0.19080499999998324,1
1,0.20395800000000008,1
1,0.24201200000001677,1
1,0.20279500000000894,1
1,0.19624199999998382,1
1,0.1984690000000171,1
1,0.19925599999999122,1
1,0.20251500000000533,1
1,0.18715800000001082,1
1,0.2047600000000216,1
1,0.2054160000000138,1
1,0.19675300000000107,1
1,0.19517000000001872,1
1,0.1931019999999819,1
1,0.19307100000000332,1
1,0.18724400000002106,1
1,0.19478300000000104,1
1,0.20332999999999402,1
1,0.2054470000000208,1
1,0.2035940000000096,1
1,0.19446800000000053,1
1,0.23425600000001623,1
1,0.19615699999999947,1
1,0.20535200000000486,1
1,0.20706400000000258,1
1,0.2017099999999914,1
1,0.19762399999999047,1
1,0.2042199999999923,1
1,0.2187460000000101,1
1,0.19705500000000598,1
1,0.21529700000002094,1
1,0.2030770000000075,1
1,0.21156900000005407,1
1,0.2863530000000196,1
1,0.19154900000000907,1
1,0.20678700000001982,1
1,0.19970100000000457,1
1,0.18739900000002763,1
1,0.20663500000000568,1
1,0.18671400000005178,1
1,0.21323300000000245,1
1,0.19857600000000275,1
0,0,1
