"No.","Time","Source","Destination","Protocol","Length","Info"
"2404","1138.970308","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3319, seq=51917/52682, ttl=64 (reply in 2405)"
"2405","1139.014631","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3319, seq=51917/52682, ttl=60 (request in 2404)"
"2406","1140.015180","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3519, seq=51918/52938, ttl=64 (reply in 2407)"
"2407","1140.069343","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3519, seq=51918/52938, ttl=60 (request in 2406)"
"2408","1141.071212","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3619, seq=51919/53194, ttl=64 (reply in 2409)"
"2409","1141.125677","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3619, seq=51919/53194, ttl=60 (request in 2408)"
"2410","1141.725099","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2411","1142.128137","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3719, seq=51920/53450, ttl=64 (reply in 2412)"
"2412","1142.189670","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3719, seq=51920/53450, ttl=60 (request in 2411)"
"2413","1143.189966","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3819, seq=51921/53706, ttl=64 (reply in 2415)"
"2414","1143.243074","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"2415","1143.253340","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3819, seq=51921/53706, ttl=60 (request in 2413)"
"2416","1144.254320","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3919, seq=51922/53962, ttl=64 (reply in 2417)"
"2417","1144.315653","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3919, seq=51922/53962, ttl=60 (request in 2416)"
"2418","1145.316251","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3a19, seq=51923/54218, ttl=64 (reply in 2420)"
"2419","1145.364034","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2420","1145.374437","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3a19, seq=51923/54218, ttl=60 (request in 2418)"
"2421","1146.375173","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3b19, seq=51924/54474, ttl=64 (reply in 2422)"
"2422","1146.417832","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3b19, seq=51924/54474, ttl=60 (request in 2421)"
"2423","1147.419496","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3c19, seq=51925/54730, ttl=64 (reply in 2424)"
"2424","1147.486872","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3c19, seq=51925/54730, ttl=60 (request in 2423)"
"2425","1148.487685","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3d19, seq=51926/54986, ttl=64 (reply in 2426)"
"2426","1148.541620","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3d19, seq=51926/54986, ttl=60 (request in 2425)"
"2427","1149.542526","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3e19, seq=51927/55242, ttl=64 (reply in 2428)"
"2428","1149.594433","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3e19, seq=51927/55242, ttl=60 (request in 2427)"
"2429","1150.594806","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3f19, seq=51928/55498, ttl=64 (reply in 2430)"
"2430","1150.658504","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3f19, seq=51928/55498, ttl=60 (request in 2429)"
"2431","1151.659548","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4019, seq=51929/55754, ttl=64 (reply in 2432)"
"2432","1151.720587","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4019, seq=51929/55754, ttl=60 (request in 2431)"
"2433","1151.731081","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2434","1152.722306","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4119, seq=51930/56010, ttl=64 (reply in 2435)"
"2435","1152.799393","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4119, seq=51930/56010, ttl=60 (request in 2434)"
"2436","1153.800807","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4219, seq=51931/56266, ttl=64 (reply in 2437)"
"2437","1153.843331","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4219, seq=51931/56266, ttl=60 (request in 2436)"
"2438","1154.380432","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2439","1154.844308","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4319, seq=51932/56522, ttl=64 (reply in 2440)"
"2440","1154.889669","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4319, seq=51932/56522, ttl=60 (request in 2439)"
"2441","1155.891110","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4419, seq=51933/56778, ttl=64 (reply in 2442)"
"2442","1155.934640","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4419, seq=51933/56778, ttl=60 (request in 2441)"
"2443","1156.935638","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4519, seq=51934/57034, ttl=64 (reply in 2444)"
"2444","1156.979700","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4519, seq=51934/57034, ttl=60 (request in 2443)"
"2445","1157.980988","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4619, seq=51935/57290, ttl=64 (reply in 2446)"
"2446","1158.034207","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4619, seq=51935/57290, ttl=60 (request in 2445)"
"2447","1159.035123","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4819, seq=51936/57546, ttl=64 (reply in 2448)"
"2448","1159.099401","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4819, seq=51936/57546, ttl=60 (request in 2447)"
"2449","1160.100942","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4919, seq=51937/57802, ttl=64 (reply in 2450)"
"2450","1160.171178","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4919, seq=51937/57802, ttl=60 (request in 2449)"
"2451","1161.172165","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4a19, seq=51938/58058, ttl=64 (reply in 2452)"
"2452","1161.223231","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4a19, seq=51938/58058, ttl=60 (request in 2451)"
"2453","1161.734241","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2454","1162.224147","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4b19, seq=51939/58314, ttl=64 (reply in 2455)"
"2455","1162.300042","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4b19, seq=51939/58314, ttl=60 (request in 2454)"
"2456","1163.301520","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4c19, seq=51940/58570, ttl=64 (reply in 2457)"
"2457","1163.363140","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4c19, seq=51940/58570, ttl=60 (request in 2456)"
"2458","1163.633781","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2459","1164.363691","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4d19, seq=51941/58826, ttl=64 (reply in 2460)"
"2460","1164.489069","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4d19, seq=51941/58826, ttl=60 (request in 2459)"
"2461","1165.490843","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4e19, seq=51942/59082, ttl=64 (reply in 2462)"
"2462","1165.573024","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4e19, seq=51942/59082, ttl=60 (request in 2461)"
"2463","1166.575287","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4f19, seq=51943/59338, ttl=64 (reply in 2464)"
"2464","1166.629465","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4f19, seq=51943/59338, ttl=60 (request in 2463)"
"2465","1167.630446","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5019, seq=51944/59594, ttl=64 (reply in 2466)"
"2466","1167.704798","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5019, seq=51944/59594, ttl=60 (request in 2465)"
"2467","1168.705383","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5119, seq=51945/59850, ttl=64 (reply in 2468)"
"2468","1168.763499","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5119, seq=51945/59850, ttl=60 (request in 2467)"
"2469","1169.765286","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5219, seq=51946/60106, ttl=64 (reply in 2470)"
"2470","1169.839851","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5219, seq=51946/60106, ttl=60 (request in 2469)"
"2471","1170.841581","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5319, seq=51947/60362, ttl=64 (reply in 2472)"
"2472","1170.906206","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5319, seq=51947/60362, ttl=60 (request in 2471)"
"2473","1171.732585","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2474","1171.907566","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5419, seq=51948/60618, ttl=64 (reply in 2475)"
"2475","1171.989354","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5419, seq=51948/60618, ttl=60 (request in 2474)"
"2476","1172.679847","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2477","1172.990886","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5519, seq=51949/60874, ttl=64 (reply in 2478)"
"2478","1173.053398","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5519, seq=51949/60874, ttl=60 (request in 2477)"
"2479","1174.054681","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5719, seq=51950/61130, ttl=64 (reply in 2480)"
"2480","1174.101345","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5719, seq=51950/61130, ttl=60 (request in 2479)"
"2481","1175.102597","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5819, seq=51951/61386, ttl=64 (reply in 2482)"
"2482","1175.174139","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5819, seq=51951/61386, ttl=60 (request in 2481)"
"2483","1176.174775","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5919, seq=51952/61642, ttl=64 (reply in 2484)"
"2484","1176.216156","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5919, seq=51952/61642, ttl=60 (request in 2483)"
"2485","1177.217120","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5a19, seq=51953/61898, ttl=64 (reply in 2486)"
"2486","1177.279803","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5a19, seq=51953/61898, ttl=60 (request in 2485)"
"2487","1177.666639","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5a19, seq=51954/62154, ttl=64 (reply in 2488)"
"2488","1177.746708","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5a19, seq=51954/62154, ttl=60 (request in 2487)"
"2489","1178.748576","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5b19, seq=51955/62410, ttl=64 (reply in 2490)"
"2490","1178.805243","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5b19, seq=51955/62410, ttl=60 (request in 2489)"
"2491","1179.807258","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5c19, seq=51956/62666, ttl=64 (reply in 2492)"
"2492","1179.882902","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5c19, seq=51956/62666, ttl=60 (request in 2491)"
"2493","1180.884884","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5d19, seq=51957/62922, ttl=64 (reply in 2494)"
"2494","1180.955281","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5d19, seq=51957/62922, ttl=60 (request in 2493)"
"2495","1181.739456","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2496","1181.957151","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5e19, seq=51958/63178, ttl=64 (reply in 2497)"
"2497","1182.038733","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5e19, seq=51958/63178, ttl=60 (request in 2496)"
"2498","1182.234055","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2499","1183.040402","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6019, seq=51959/63434, ttl=64 (reply in 2500)"
"2500","1183.111252","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6019, seq=51959/63434, ttl=60 (request in 2499)"
"2501","1184.112776","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6119, seq=51960/63690, ttl=64 (reply in 2502)"
"2502","1184.193027","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6119, seq=51960/63690, ttl=60 (request in 2501)"
"2503","1185.194054","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6219, seq=51961/63946, ttl=64 (reply in 2504)"
"2504","1185.255346","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6219, seq=51961/63946, ttl=60 (request in 2503)"
"2505","1186.257828","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6319, seq=51962/64202, ttl=64 (reply in 2506)"
"2506","1186.322632","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6319, seq=51962/64202, ttl=60 (request in 2505)"
"2507","1187.323256","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6419, seq=51963/64458, ttl=64 (reply in 2508)"
"2508","1187.387668","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6419, seq=51963/64458, ttl=60 (request in 2507)"
"2509","1188.388510","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6519, seq=51964/64714, ttl=64 (reply in 2510)"
"2510","1188.442382","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6519, seq=51964/64714, ttl=60 (request in 2509)"
"2511","1189.444339","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6619, seq=51965/64970, ttl=64 (reply in 2512)"
"2512","1189.501804","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6619, seq=51965/64970, ttl=60 (request in 2511)"
"2513","1190.502647","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6719, seq=51966/65226, ttl=64 (reply in 2514)"
"2514","1190.555667","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6719, seq=51966/65226, ttl=60 (request in 2513)"
"2515","1191.556790","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6819, seq=51967/65482, ttl=64 (reply in 2516)"
"2516","1191.616932","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6819, seq=51967/65482, ttl=60 (request in 2515)"
"2517","1191.658380","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2518","1191.762336","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2519","1192.618175","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6919, seq=51968/203, ttl=64 (reply in 2520)"
"2520","1192.684900","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6919, seq=51968/203, ttl=60 (request in 2519)"
"2521","1193.686420","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6a19, seq=51969/459, ttl=64 (reply in 2522)"
"2522","1193.739303","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6a19, seq=51969/459, ttl=60 (request in 2521)"
"2523","1194.740575","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6b19, seq=51970/715, ttl=64 (reply in 2524)"
"2524","1194.814100","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6b19, seq=51970/715, ttl=60 (request in 2523)"
"2525","1195.816156","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6c19, seq=51971/971, ttl=64 (reply in 2526)"
"2526","1195.876685","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6c19, seq=51971/971, ttl=60 (request in 2525)"
"2527","1196.878567","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6d19, seq=51972/1227, ttl=64 (reply in 2528)"
"2528","1196.950059","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6d19, seq=51972/1227, ttl=60 (request in 2527)"
"2529","1197.951470","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6e19, seq=51973/1483, ttl=64 (reply in 2530)"
"2530","1198.022072","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6e19, seq=51973/1483, ttl=60 (request in 2529)"
"2531","1199.023491","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7019, seq=51974/1739, ttl=64 (reply in 2532)"
"2532","1199.085447","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7019, seq=51974/1739, ttl=60 (request in 2531)"
"2533","1200.087036","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7119, seq=51975/1995, ttl=64 (reply in 2534)"
"2534","1200.149123","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7119, seq=51975/1995, ttl=60 (request in 2533)"
"2535","1201.150905","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7219, seq=51976/2251, ttl=64 (reply in 2536)"
"2536","1201.217485","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7219, seq=51976/2251, ttl=60 (request in 2535)"
"2537","1201.384018","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2538","1201.766466","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2539","1202.219168","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7319, seq=51977/2507, ttl=64 (reply in 2540)"
"2540","1202.283820","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7319, seq=51977/2507, ttl=60 (request in 2539)"
"2541","1203.265240","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"2542","1203.285816","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7419, seq=51978/2763, ttl=64 (reply in 2543)"
"2543","1203.337628","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7419, seq=51978/2763, ttl=60 (request in 2542)"
"2544","1204.339477","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7519, seq=51979/3019, ttl=64 (reply in 2545)"
"2545","1204.403084","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7519, seq=51979/3019, ttl=60 (request in 2544)"
"2546","1205.403853","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7619, seq=51980/3275, ttl=64 (reply in 2547)"
"2547","1205.445747","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7619, seq=51980/3275, ttl=60 (request in 2546)"
"2548","1206.446909","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7719, seq=51981/3531, ttl=64 (reply in 2549)"
"2549","1206.497217","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7719, seq=51981/3531, ttl=60 (request in 2548)"
"2550","1207.498477","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7819, seq=51982/3787, ttl=64 (reply in 2551)"
"2551","1207.547853","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7819, seq=51982/3787, ttl=60 (request in 2550)"
"2552","1208.549994","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7919, seq=51983/4043, ttl=64 (reply in 2553)"
"2553","1208.597221","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7919, seq=51983/4043, ttl=60 (request in 2552)"
"2554","1209.598062","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7a19, seq=51984/4299, ttl=64 (reply in 2555)"
"2555","1209.640666","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7a19, seq=51984/4299, ttl=60 (request in 2554)"
"2556","1210.579710","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2557","1210.642105","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7b19, seq=51985/4555, ttl=64 (reply in 2558)"
"2558","1210.704074","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7b19, seq=51985/4555, ttl=60 (request in 2557)"
"2559","1211.705515","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7c19, seq=51986/4811, ttl=64 (no response found!)"
"2560","1211.716631","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2561","1211.758313","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2562","1212.718637","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7d19, seq=51987/5067, ttl=64 (no response found!)"
"2563","1212.728042","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2564","1213.729254","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7e19, seq=51988/5323, ttl=64 (no response found!)"
"2565","1213.730713","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2566","1214.732677","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7f19, seq=51989/5579, ttl=64 (no response found!)"
"2567","1214.743196","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2568","1215.743859","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8019, seq=51990/5835, ttl=64 (no response found!)"
"2569","1215.754367","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2570","1216.756066","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8119, seq=51991/6091, ttl=64 (no response found!)"
"2571","1216.765265","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2572","1217.766165","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8219, seq=51992/6347, ttl=64 (no response found!)"
"2573","1217.768460","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2574","1218.770145","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8319, seq=51993/6603, ttl=64 (no response found!)"
"2575","1218.773257","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2576","1219.775446","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8419, seq=51994/6859, ttl=64 (no response found!)"
"2577","1219.777138","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2578","1219.787631","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2579","1220.778123","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8519, seq=51995/7115, ttl=64 (no response found!)"
"2580","1220.781722","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"2581","1221.751314","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"2582","1221.783972","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8619, seq=51996/7371, ttl=64 (reply in 2583)"
"2583","1221.833771","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8619, seq=51996/7371, ttl=60 (request in 2582)"
"2584","1222.834952","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8719, seq=51997/7627, ttl=64 (reply in 2585)"
"2585","1222.889409","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8719, seq=51997/7627, ttl=60 (request in 2584)"
"2586","1223.890968","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8819, seq=51998/7883, ttl=64 (reply in 2587)"
"2587","1223.946103","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8819, seq=51998/7883, ttl=60 (request in 2586)"
"2588","1224.947351","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8919, seq=51999/8139, ttl=64 (reply in 2589)"
"2589","1225.011614","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8919, seq=51999/8139, ttl=60 (request in 2588)"
"2590","1226.013490","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8b19, seq=52000/8395, ttl=64 (reply in 2591)"
"2591","1226.074298","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8b19, seq=52000/8395, ttl=60 (request in 2590)"
"2592","1227.076129","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8c19, seq=52001/8651, ttl=64 (reply in 2593)"
"2593","1227.127041","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8c19, seq=52001/8651, ttl=60 (request in 2592)"
"2594","1228.128577","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8d19, seq=52002/8907, ttl=64 (reply in 2595)"
"2595","1228.181037","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8d19, seq=52002/8907, ttl=60 (request in 2594)"
"2596","1229.079304","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2597","1229.181468","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8e19, seq=52003/9163, ttl=64 (reply in 2598)"
"2598","1229.224558","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8e19, seq=52003/9163, ttl=60 (request in 2597)"
"2599","1230.226010","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8f19, seq=52004/9419, ttl=64 (reply in 2600)"
"2600","1230.277928","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8f19, seq=52004/9419, ttl=60 (request in 2599)"
"2601","1231.279382","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9019, seq=52005/9675, ttl=64 (reply in 2602)"
