0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
6362,1,0,0
8892,1,0,0
6332,1,0,0
6393,1,0,0
7147,1,0,0
6330,1,0,0
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
6329,1,0,0
6380,1,0,0
6410,1,0,0
6416,1,0,0
6543,1,0,0
6489,1,0,0
8004,1,0,0
6485,1,0,0
6372,1,0,0
6400,1,0,0
8344,1,0,0
6528,1,0,0
8511,1,0,0
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
6532,1,0,0
6505,1,0,0
8067,1,0,0
7667,1,0,0
7550,1,0,0
8385,1,0,0
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,0,3
6394,1,0,0
6420,1,0,0
6439,1,0,0
6506,1,0,0
6525,1,0,0
6402,1,0,0
6609,1,0,0
8102,1,0,0
6398,1,0,0
6322,1,0,0
6359,1,0,0
6598,1,0,0
6494,1,0,0
6403,1,0,0
6460,1,0,0
6390,1,0,0
6550,1,0,0
6408,1,0,0
6409,1,0,0
6492,1,0,0
11510,1,0,0
6528,1,0,0
6562,1,0,0
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
6999,1,0,0
9248,1,0,0
6502,1,0,0
9065,1,0,0
8373,1,0,0
6352,1,0,0
6367,1,0,0
6332,1,0,0
6341,1,0,0
6502,1,0,0
6403,1,0,0
6529,1,0,0
6568,1,0,0
6396,1,0,0
6336,1,0,0
6729,1,0,0
6759,1,0,0
6331,1,0,0
6468,1,0,0
6351,1,0,0
6337,1,0,0
6336,1,0,0
6339,1,0,0
6607,1,0,0
6463,1,0,0
6456,1,0,0
6465,1,0,0
6582,1,0,0
6350,1,0,0
6579,1,0,0
7197,1,0,0
6559,1,0,0
6451,1,0,0
6838,1,0,0
6983,1,0,0
9919,1,0,0
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
8882,1,0,0
8283,1,0,0
6358,1,0,0
7304,1,0,0
8038,1,0,0
6586,1,0,0
7981,1,0,0
8078,1,0,0
6398,1,0,0
6473,1,0,0
6402,1,0,0
6410,1,0,0
6380,1,0,0
8265,1,0,0
6299,1,0,0
7613,1,0,0
7610,1,0,0
6396,1,0,0
6510,1,0,0
6444,1,0,0
6496,1,0,0
6357,1,0,0
6367,1,0,0
6420,1,0,0
6317,1,0,0
7057,1,0,0
6334,1,0,0
6362,1,0,0
6348,1,0,0
6308,1,0,0
6382,1,0,0
7898,1,0,0
9197,1,0,0
6285,1,0,0
6543,1,0,0
10101,1,0,0
6357,1,0,0
6473,1,0,0
0,0,0,3
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
6350,1,0,0
6404,1,0,0
6613,1,0,0
6627,1,0,0
8345,1,0,0
6398,1,0,0
6373,1,0,0
8479,1,0,0
7306,1,0,0
8405,1,0,0
6460,1,0,0
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
0,0,0,3
0,0,1,4
6395,1,0,0
6361,1,0,0
6488,1,0,0
6348,1,0,0
6327,1,0,0
6402,1,0,0
